employee_id,fio,gender,birth_date,age,education,married,kids,position,employment_type,division,distance_km,commute_min,transport_type,city,hire_date,fire_date,seniority_years
720,Лазарева Таисия Игоревна,Женский,1993-03-17,32,среднее профессиональное,0.0,0,Сотрудник,Полная занятость,Бухгалтерия,9.4,56.0,Личный,Санкт-Петербург,2010-11-19,,12
721,Гусева Клавдия Юрьевна,Женский,1979-04-13,46,высшее,1.0,1,Сотрудник,Полная занятость,Логистика,9.5,45.0,Смешанный,Санкт-Петербург,1979-04-20,,43
722,Лукина Анна Сергеевна,Женский,1997-07-25,28,среднее профессиональное,0.0,0,Линейный менеджер,Полная занятость,Производство,9.1,23.0,Личный,Санкт-Петербург,2002-09-12,,20
723,Носкова Глафира Эдуардовна,Женский,1959-10-09,66,высшее,0.0,1,Сотрудник,Полная занятость,Техническое обслуживание,15.4,96.0,Общественный,Санкт-Петербург,2024-01-15,,0
724,Фокин Фома Витальевич,Мужской,1998-10-17,27,среднее профессиональное,0.0,0,Линейный менеджер,Частичная занятость,Техническое обслуживание,4.9,29.0,Личный,Санкт-Петербург,2013-02-11,2024-08-03,14
725,Романов Ярополк Игоревич,Мужской,1987-03-22,38,незаконченное высшее,0.0,1,Линейный менеджер,Полная занятость,Сбыт,14.8,96.0,Личный,Санкт-Петербург,2013-12-23,,13
726,Одинцов Феоктист Анатольевич,Мужской,1993-02-16,32,высшее,0.0,1,Линейный менеджер,Частичная занятость,Безопасность,3.1,,Личный,Санкт-Петербург,2015-12-14,2017-09-23,11
727,Шарапова Алевтина Артемовна,Женский,1976-03-13,49,высшее,1.0,1,Сотрудник,Полная занятость,Администрация,18.5,69.0,Общественный,Санкт-Петербург,2017-04-17,2020-11-02,5
728,Соловьев Флорентин Евсеевич,Мужской,1986-02-19,39,высшее,0.0,0,Сотрудник,Полная занятость,Администрация,5.0,12.0,Личный,Санкт-Петербург,1996-12-21,,26
729,Кулагина Евфросиния Филипповна,Женский,1978-07-10,47,высшее,1.0,0,Сотрудник,Полная занятость,ИТ,11.8,1.0,Общественный,Санкт-Петербург,1974-03-05,,54
730,Аксенова Юлия Алексеевна,Женский,1979-12-06,46,высшее,0.0,1,Сотрудник,Полная занятость,ИТ,28.8,152.0,Общественный,Санкт-Петербург,2010-05-01,,18
731,Чернов Трифон Ермолаевич,Мужской,1990-04-12,35,высшее,1.0,1,Сотрудник,Полная занятость,Сервис и поддержка,16.4,55.0,Общественный,Санкт-Петербург,1998-06-17,,28
732,Носкова Клавдия Романовна,Женский,1977-08-25,48,незаконченное высшее,1.0,1,Сотрудник,Полная занятость,Администрация,6.4,13.0,Общественный,Санкт-Петербург,2010-03-02,,17
733,Николаева Милица Кузьминична,Женский,1976-11-22,49,высшее,1.0,1,Ведущий специалист,Полная занятость,Сбыт,2.5,60.0,Общественный,Санкт-Петербург,2018-05-14,,7
734,Панов Афанасий Ануфриевич,Мужской,1950-04-16,75,среднее профессиональное,1.0,1,Руководитель отдела,Полная занятость,Бухгалтерия,6.0,38.0,Личный,Санкт-Петербург,2023-08-23,,0
735,Яковлева Нинель Николаевна,Женский,1996-02-13,29,высшее,0.0,0,Сотрудник,Частичная занятость,Производство,5.3,28.0,Общественный,Санкт-Петербург,1997-03-19,,27
736,Трофимова Октябрина Григорьевна,Женский,1989-04-11,36,,1.0,1,Сотрудник,Полная занятость,Производство,17.4,140.0,Личный,Санкт-Петербург,2024-10-01,,3
737,Александрова Элеонора Вениаминовна,Женский,1988-07-22,37,высшее,1.0,0,Руководитель отдела,Полная занятость,Техническое обслуживание,7.4,57.0,Личный,Санкт-Петербург,2018-04-26,,8
738,Веселов Лучезар Изотович,Мужской,1983-02-19,42,среднее профессиональное,1.0,0,Сотрудник,Полная занятость,Производство,6.2,9.0,Смешанный,Санкт-Петербург,2002-04-12,,25
739,Туров Нифонт Васильевич,Мужской,1974-03-16,51,незаконченное высшее,1.0,1,Сотрудник,Полная занятость,Финансы,10.1,,Общественный,Санкт-Петербург,2017-07-05,,11
740,Мишин Моисей Якубович,Мужской,1965-07-13,60,высшее,1.0,1,Линейный менеджер,Полная занятость,Финансы,10.7,,Общественный,Санкт-Петербург,2011-07-09,,14
741,Шилова Валентина Кузьминична,Женский,1968-12-19,57,высшее,1.0,1,Руководитель отдела,Полная занятость,Администрация,6.5,1.0,Общественный,Санкт-Петербург,2001-08-10,,22
742,Журавлева Октябрина Васильевна,Женский,1980-04-17,45,высшее,1.0,1,Линейный менеджер,Полная занятость,ИТ,15.4,10.0,Общественный,Санкт-Петербург,2014-05-24,,14
743,Федотова Нонна Ефимовна,Женский,2008-10-26,17,среднее профессиональное,0.0,0,Сотрудник,Полная занятость,Сбыт,13.6,61.0,Смешанный,Санкт-Петербург,2021-03-06,,7
